age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0.3,0.5,0.0685,0.7333,0.5625,0.6667,0.8571,0.6,0.25,,0.0,0.0,0.404,0.9512,0
0.5444,0.5,0.0944,0.7333,0.5625,0.0,0.2857,0.8,1.0,,0.0,0.0,0.5051,0.9512,0
0.5333,0.5,0.1163,0.7333,0.5625,0.0,0.5714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.0809,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3778,0.5,0.0791,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.6566,0.9512,1
0.3,0.5,0.1729,0.4667,0.75,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3444,0.25,0.1187,0.6,0.8125,0.3333,0.5,0.0,1.0,,0.0406,0.0,0.404,0.0,0
0.2667,0.5,0.1507,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2667,0.5,0.1358,0.7333,0.5625,0.0,0.4286,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.2778,0.5,0.0935,1.0,0.625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.0902,0.5333,0.6875,0.0,0.8571,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.125,0.0929,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.6333,0.5,0.0696,0.2667,0.1875,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2667,0.5,0.311,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.4556,0.875,0.0477,0.7333,0.5625,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6222,0.875,0.3142,0.5333,0.6875,0.3333,0.2143,0.0,0.5,,0.0,0.0,0.6061,0.9512,1
0.2111,0.5,0.1001,0.7333,0.5625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.1285,0.7333,0.5625,0.6667,0.5714,0.4,0.5,,0.0,0.0,0.3232,0.9512,0
0.3778,0.5,0.2017,0.5333,0.6875,0.6667,0.2143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.1424,0.6,0.8125,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.875,0.0719,0.7333,0.5625,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2444,0.5,0.1293,0.7333,0.5625,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6556,0.5,0.357,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.4332,0.5556,0.9512,1
0.3778,0.5,0.0803,0.0667,0.4375,0.3333,1.0,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.3333,0.5,0.1364,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.6566,0.9512,1
0.2333,0.5,0.0339,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.3838,0.9512,0
0.2667,0.5,0.0943,1.0,0.625,0.6667,0.4286,0.4,1.0,,0.0,0.0,0.404,0.5366,0
0.2111,0.0,0.1485,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.1515,0.9512,0
0.9111,0.0,0.0356,1.0,0.625,1.0,0.0,0.2,0.0,,0.0,0.0,0.0303,0.9512,0
0.3889,0.5,0.0215,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3556,0.5,0.0998,0.5333,0.6875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.1021,1.0,0.625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.4545,0.9512,0
0.3333,0.5,0.2711,0.7333,0.5625,0.6667,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.75,0.1268,0.6,0.8125,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5556,0.9512,0
0.3111,0.75,0.0648,0.6,0.8125,0.3333,0.8571,1.0,1.0,,0.0,0.0,0.0505,0.9512,0
0.3222,0.5,0.2294,0.7333,0.5625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.4444,0.9512,0
0.6667,0.5,0.108,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.0976,0
0.3111,0.5,0.0809,0.5333,0.6875,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.125,0.2046,1.0,0.625,0.0,0.2857,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.3444,0.5,0.122,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3111,0.5,0.1351,1.0,0.625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.3535,0.9512,1
0.4667,0.5,0.1084,1.0,0.625,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.2323,0.9512,0
0.4444,0.25,0.1233,0.4,0.3125,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.404,1.0,1
0.2667,0.5,0.1626,1.0,0.625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.625,0.2304,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.4,0.5,0.1306,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4333,0.5,0.0542,0.6,0.8125,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2444,0.5,0.3734,0.4,0.3125,0.5,0.5714,0.4,1.0,,0.0,0.0,0.3535,0.6341,0
0.5111,0.5,0.0573,1.0,0.625,0.3333,0.5,0.0,1.0,,0.0,0.3737,0.404,0.9512,0
0.3111,0.5,0.0731,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.4343,0.9512,0
0.3778,0.5,0.0815,1.0,0.625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.5,0.1495,1.0,0.625,0.0,0.8571,0.8,1.0,,0.0,0.0,0.4343,0.9512,0
0.4778,0.5,0.1607,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0326,0.7333,0.5625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.6667,0.5,0.0593,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0378,0.0,0.1616,0.9512,0
0.3667,0.5,0.1606,1.0,0.625,0.6667,0.2143,0.2,0.5,,0.0861,0.0,0.404,0.9512,1
0.2444,0.5,0.1643,0.7333,0.5625,0.3333,1.0,0.4,1.0,,0.0,0.0,0.8081,0.9512,0
0.4333,0.5,0.2058,0.5333,0.6875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.0955,0.6,0.8125,0.3333,0.2857,0.0,0.5,,0.0518,0.0,0.404,0.9512,1
0.4333,0.5,0.0874,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.75,0.1017,0.0667,0.4375,0.3333,1.0,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.7,0.75,0.0991,0.3333,0.25,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.5111,0.875,0.0204,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0769,0.0,0.3838,0.9512,1
0.5333,0.5,0.1131,0.7333,0.5625,0.8333,0.5,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.0898,0.7333,0.5625,0.6667,0.0714,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.7222,0.5,0.1162,1.0,0.625,1.0,0.7143,0.2,1.0,,0.0185,0.0,0.202,0.439,0
0.4333,0.5,0.1295,0.7333,0.5625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,1
0.4778,0.5,0.142,0.6,0.8125,0.0,0.2857,0.2,0.5,,0.0,0.0,0.404,0.9512,1
0.3111,0.5,0.1771,0.0,0.375,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5556,0.75,0.1045,0.7333,0.5625,0.0,0.2857,0.2,1.0,,1.0,0.0,0.3535,0.9512,1
0.2667,0.875,0.1569,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.202,0.9512,0
0.5333,0.5,0.0967,0.7333,0.5625,0.0,1.0,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0307,1.0,0.625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6889,0.5,0.0201,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.75,0.0701,1.0,0.625,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6667,0.5,0.1289,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,1.0,0.0,0.404,0.9512,1
0.5556,0.5,0.0185,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.4444,0.5,0.1387,0.9333,0.9375,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.122,0
0.4333,0.25,0.0966,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4778,0.0,0.135,0.6,0.8125,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4778,0.25,0.1259,0.7333,0.5625,0.0,0.7857,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0365,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.3838,0.9512,0
0.4333,0.5,0.0764,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.3333,0.25,0.1585,0.6,0.8125,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3556,0.5,0.2353,1.0,0.625,0.3333,0.8571,0.0,0.5,,0.0,0.0,0.6566,0.9512,0
0.2,0.5,0.191,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.5,0.0473,0.4667,0.75,0.6667,0.8571,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1118,0.6,0.8125,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.5,0.1305,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4242,0.9512,0
0.3889,0.0,0.0841,1.0,0.625,0.0,0.0,0.2,0.0,,0.0,0.0,0.3636,0.9512,0
0.3667,0.5,0.1592,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.5111,0.5,0.0822,0.6,0.8125,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4444,0.9512,1
0.4444,0.5,0.0771,0.5333,0.6875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3778,0.5,0.1292,0.5333,0.6875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4848,0.9512,0
0.3222,0.5,0.2829,0.7333,0.5625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.75,0.1078,1.0,0.625,1.0,0.5714,0.8,1.0,,0.0,0.0,0.3535,0.9512,0
0.3778,0.5,0.2042,0.6,0.8125,0.3333,0.7143,0.0,0.25,,0.0,0.0,0.404,0.0,1
0.5,0.5,0.128,0.7333,0.5625,0.5,0.0714,0.8,1.0,,0.0,0.0,0.303,0.9512,0
0.5889,0.5,0.0855,0.7333,0.5625,0.8333,0.2143,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.5778,0.75,0.0424,0.8,0.875,0.3333,0.2857,0.0,0.25,,0.0,0.0,0.404,0.7317,0
0.7111,0.5,0.2634,0.3333,0.25,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4667,0.5,0.1424,0.8,0.875,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.4545,0.9512,1
0.4889,0.5,0.1053,1.0,0.625,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.4444,0.9512,1
0.4556,0.5,0.0787,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.073,0.0,0.5051,0.9512,1
0.5889,0.25,0.1377,0.8,0.875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4343,0.9512,1
0.2778,0.5,0.0451,0.7333,0.5625,0.6667,0.2143,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.2222,0.5,0.2319,0.0667,0.4375,0.8333,0.5714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3222,0.5,0.0731,0.5333,0.6875,0.6667,0.6429,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.6222,0.5,0.1647,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.2449,0.6667,1.0,0.3333,0.7143,1.0,1.0,,0.0,0.4539,0.303,0.9512,1
0.6222,0.5,0.148,0.7333,0.5625,0.3333,0.8571,1.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.4222,0.625,0.1814,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.6889,0.5,0.0525,0.7333,0.5625,0.3333,0.8571,0.0,0.25,,0.0,0.0,0.404,0.7317,0
0.3111,0.75,0.0472,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.3444,0.5,0.1439,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0391,0.0,0.404,0.9512,0
0.2667,0.5,0.0469,0.6,0.8125,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.7222,0.5,0.1145,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.3434,0.9512,0
0.4444,0.5,0.2222,0.7333,0.5625,0.8333,0.4286,0.2,0.5,,0.0,0.0,0.303,0.9512,0
0.3444,0.5,0.1302,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.176,0.7333,0.5625,0.0,1.0,0.2,1.0,,0.0,0.3997,0.6061,0.9512,0
0.4667,0.125,0.0729,0.8,0.875,0.3333,0.7143,0.0,0.25,,0.0,0.4366,0.404,0.8537,1
0.2222,0.5,0.1998,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.3333,0.25,0.1736,1.0,0.625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.1046,0.6,0.8125,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.4545,0.9512,0
0.2444,0.5,0.1023,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.7222,0.0,0.0964,0.7333,0.5625,1.0,0.0,0.8,1.0,,0.0,0.5064,0.101,0.9512,0
0.3444,0.5,0.0446,1.0,0.625,0.3333,0.7143,1.0,1.0,,0.0391,0.0,0.404,0.9512,0
0.6222,0.5,0.0623,1.0,0.625,0.3333,0.2857,0.0,0.5,,0.0,0.0,0.5051,0.9512,1
0.5667,0.5,0.1544,0.7333,0.5625,0.0,0.5714,0.4,0.5,,0.0,0.0,0.3232,0.3415,0
0.4,0.75,0.1396,0.0,0.375,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.4889,0.875,0.1038,1.0,0.625,0.0,0.0714,0.2,0.5,,0.0,0.365,0.404,0.9512,0
0.5444,0.5,0.1218,0.8,0.875,0.0,0.2857,0.8,1.0,,0.0,0.4029,0.4545,0.9512,1
0.3111,0.5,0.1383,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6333,0.5,0.1218,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.3667,0.75,0.231,1.0,0.625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.6566,0.9512,0
0.5444,0.5,0.1191,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.0518,0.0,0.404,0.9512,1
0.8222,0.875,0.0597,0.6667,1.0,0.6667,0.7143,0.4,1.0,,0.0,0.8455,0.202,0.9512,1
0.5333,0.5,0.1671,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0501,0.0,0.4545,0.9512,0
0.4222,0.5,0.2759,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.1502,0.0,0.404,0.9512,1
0.4333,0.5,0.1246,0.7333,0.5625,0.6667,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.2242,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.073,0.0,0.6566,0.9512,1
0.6222,0.5,0.1434,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3,0.5,0.0448,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.1889,0.5,0.1921,0.0667,0.4375,0.6667,0.6429,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.5,0.1182,0.4,0.3125,0.0,0.7143,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.2,0.0,0.1028,0.0,0.375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.5,0.2286,0.8,0.875,0.0,0.0714,0.2,1.0,,0.0,0.0,0.2525,0.9512,0
0.4333,0.5,0.1935,1.0,0.625,0.8333,0.0714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.3222,0.75,0.0476,0.7333,0.5625,0.3333,0.3571,0.0,1.0,,0.0346,0.0,0.404,0.9512,0
0.2333,0.5,0.0599,1.0,0.625,0.6667,0.7143,0.6,1.0,,0.0,0.0,0.101,0.9512,0
0.4,0.5,0.0615,1.0,0.625,0.6667,0.0714,0.8,0.25,,0.0,0.0,0.404,0.9512,0
0.6222,0.5,0.1647,0.0,0.375,1.0,0.5,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.5444,0.5,0.1567,0.2667,0.1875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.625,0.086,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.8081,0.9512,0
0.4889,0.5,0.1092,1.0,0.625,0.8333,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.275,0.2,0.125,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.4545,0.1951,0
0.4778,0.875,0.0941,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.1502,0.0,0.404,0.9512,1
0.6889,0.5,0.1329,0.1333,0.5,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.4848,0.2683,0
0.5778,0.5,0.1549,0.9333,0.9375,0.3333,0.7143,1.0,1.0,,0.031,0.0,0.303,0.9512,1
0.2778,0.5,0.1703,0.7333,0.5625,0.6667,0.5714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.7,0.625,0.0747,0.8,0.875,0.0,0.7143,0.2,1.0,,0.0,0.0,0.7071,0.9512,1
0.5667,0.5,0.1083,0.6667,1.0,0.3333,0.7143,0.0,0.25,,0.0,0.0,1.0,0.8537,0
0.2778,0.5,0.0604,0.7333,0.5625,0.6667,0.0714,0.6,0.25,,0.0,0.0,0.404,0.9512,0
0.6889,0.0,0.1792,1.0,0.625,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.5,0.0854,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5333,0.125,0.0652,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.3556,0.5,0.1258,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.0195,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.3333,0.75,0.2338,0.7333,0.5625,0.0,0.2143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.875,0.0743,0.8,0.875,0.0,0.2857,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.5,0.2094,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.4556,0.5,0.1486,0.6,0.8125,0.0,0.5714,0.2,1.0,,0.0,0.0,0.3737,0.9512,0
0.6778,0.5,0.1006,0.7333,0.5625,0.3333,0.5714,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.7778,0.625,0.0887,0.6,0.8125,0.0,0.2857,0.8,1.0,,0.0,0.0,0.5556,0.9512,0
0.6111,0.5,0.0337,0.0667,0.4375,0.6667,0.5,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.126,0.6,0.8125,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.4,0.5,0.1218,0.5333,0.6875,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.3838,0.9512,0
0.3222,0.5,0.125,1.0,0.625,0.6667,0.9286,0.6,1.0,,0.0,0.0,0.6061,0.9512,0
0.3333,0.5,0.2132,0.6,0.8125,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.185,0.0667,0.4375,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.0,0
0.4333,0.125,0.1304,0.6,0.8125,0.0,0.7143,0.8,1.0,,0.0546,0.0,0.6061,0.9512,0
0.2,0.5,0.2282,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.3111,0.5,0.146,0.7333,0.5625,0.3333,1.0,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.3,0.5,0.072,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.4222,0.5,0.1505,0.7333,0.5625,0.6667,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.1177,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.0913,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2778,0.0,0.2322,0.7333,0.5625,0.3333,0.0,1.0,1.0,,0.0,0.0,0.0404,0.9512,0
0.4222,0.5,0.2509,0.0667,0.4375,0.6667,0.5714,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.1225,1.0,0.625,0.6667,0.3571,0.8,1.0,,0.0,0.0,0.4545,0.9512,0
0.4444,0.5,0.1585,0.5333,0.6875,0.0,0.7143,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.625,0.146,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,1.0,0.0,0.5051,0.0,1
0.2222,0.5,0.2017,1.0,0.625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.4556,0.5,0.1364,0.7333,0.5625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.4848,0.9512,0
0.4889,0.5,0.1159,1.0,0.625,0.8333,0.0714,0.8,1.0,,0.0,0.0,0.3838,0.9512,0
0.5444,0.625,0.1663,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2444,0.5,0.3037,0.4667,0.75,0.6667,0.0714,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.0361,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.0699,0.4667,0.75,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5333,0.5,0.0512,0.7333,0.5625,1.0,0.5714,0.8,1.0,,0.0,0.0,0.2525,0.9512,0
0.3111,0.625,0.054,0.7333,0.5625,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.125,0.0612,1.0,0.625,0.8333,0.2857,0.2,1.0,,0.0861,0.0,0.5556,0.9512,1
0.4889,0.5,0.2882,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.0,0.1556,0.1333,0.5,0.6667,0.0,0.2,0.5,,0.0,0.0,0.3535,0.9512,0
0.5889,0.5,0.1198,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.4,0.5,0.2308,0.8,0.875,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.1515,0.9512,0
0.8556,0.5,0.1708,0.3333,0.25,0.3333,0.5,0.0,0.75,,0.0,0.0,0.303,0.9512,0
0.2333,0.5,0.1476,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.2667,0.5,0.1095,0.6,0.8125,0.6667,0.0714,0.2,0.25,,0.0,0.0,0.404,0.9512,0
0.3333,0.5,0.059,0.4667,0.75,0.6667,0.9286,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.25,0.0959,0.5333,0.6875,0.0,0.0714,0.8,1.0,,0.0,0.0,0.5051,0.9512,0
0.2444,0.5,0.104,1.0,0.625,0.0,0.8571,0.6,0.25,,0.0,0.0,0.303,0.7317,0
0.2556,0.5,0.1139,1.0,0.625,0.6667,0.8571,0.6,0.25,,0.0,0.0,0.2525,0.9512,0
0.5222,0.5,0.13,0.6667,1.0,0.3333,0.2857,0.0,1.0,,1.0,0.0,0.5051,0.9512,1
0.1889,0.5,0.1018,0.1333,0.5,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.5333,0.5,0.1804,0.6,0.8125,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.5051,0.6341,1
0.4778,0.5,0.0924,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3778,0.5,0.1027,0.1333,0.5,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.3171,0
0.2111,0.5,0.2405,0.7333,0.5625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.4667,0.875,0.1361,1.0,0.625,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.0662,0.6,0.8125,0.6667,0.2857,0.6,0.25,,0.0,0.0,0.404,0.9512,0
0.6778,0.75,0.1192,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.7,0.5,0.1266,0.0667,0.4375,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.303,0.9512,0
0.7222,0.5,0.1852,0.7333,0.5625,1.0,0.8571,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.5,0.0713,0.5333,0.6875,0.3333,0.0714,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.4556,0.25,0.1303,0.4667,0.75,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3889,0.5,0.1029,1.0,0.625,0.3333,0.7857,0.0,0.5,,0.0,0.0,0.404,0.0,0
0.2333,0.5,0.1776,0.7333,0.5625,0.0,0.8571,0.4,1.0,,0.0,0.0,0.404,0.9512,0
